energy,taskid
-18484.85276,3542
-18484.80396,3543
-18485.23201,3544
-18487.36877,3545
-18484.23271,3546
-18484.91277,3547
-18486.60105,3548
-18485.52392,3549
-18486.09527,355
-18483.06992,3550
-18484.57308,3551
-18485.87066,3552
-18485.82429,3553
-18484.84146,3554
-18484.85814,3555
-18485.27153,3556
-18485.27382,3557
-18485.40906,3558
-18484.75547,3559
-18482.74377,356
-18484.25375,3560
-18486.96693,3561
-18487.06082,3562
-18485.18932,3563
-18484.40543,3564
-18486.02931,3565
-18484.0489,3566
-18487.73164,3567
-18484.76357,3568
-18486.93417,3569
-18484.32747,357
-18483.92224,3570
-18487.27185,3571
-18485.56944,3572
-18485.54734,3573
-18486.2315,3574
-18485.45565,3575
-18482.55377,3576
-18485.09714,3577
-18484.1717,3578
-18486.35923,3579
-18486.14762,358
-18485.44232,3580
-18485.17778,3581
-18485.8567,3582
-18485.85519,3583
-18485.49902,3584
-18483.18662,3585
-18484.83426,3586
-18484.20056,3587
-18484.25112,3588
-18485.57281,3589
-18485.88346,359
-18484.56645,3590
-18483.83308,3591
-18483.16179,3592
-18484.74201,3593
-18486.50708,3594
-18486.20314,3595
-18484.44333,3596
-18485.77042,3597
-18484.81264,3598
-18486.0152,3599
-18484.20751,36
-18483.8854,360
-18484.75902,3600
-18485.86647,3601
-18486.04294,3602
-18484.65819,3603
-18485.45218,3604
-18484.78134,3605
-18485.56505,3606
-18484.92617,3607
-18486.86531,3608
-18486.40467,3609
-18486.26225,361
-18485.51929,3610
-18485.98995,3611
-18485.9883,3612
-18485.2703,3613
-18483.80808,3614
-18485.18646,3615
-18486.19612,3616
-18486.11214,3617
-18488.1808,3618
-18484.84221,3619
-18485.25432,362
-18487.28238,3620
-18484.47812,3621
-18485.53517,3622
-18484.42408,3623
-18483.75733,3624
-18486.18419,3625
-18486.2269,3626
-18485.18542,3627
-18486.89356,3628
-18485.29589,3629
-18485.0097,363
-18486.38297,3630
-18484.66851,3631
-18484.92587,3632
-18485.30736,3633
-18484.69605,3634
-18484.99497,3635
-18484.89483,3636
-18484.40885,3637
-18484.93605,3638
-18484.15233,3639
-18486.58646,364
-18485.61284,3640
-18486.52625,3641
-18485.70018,3642
-18484.52086,3643
-18485.32992,3644
-18484.92927,3645
-18484.77848,3646
-18487.76126,3647
-18483.08317,3648
-18484.26155,3649
-18484.57617,365
-18484.32447,3650
-18484.56807,3651
-18485.01668,3652
-18486.46126,3653
-18486.33233,3654
-18483.45859,3655
-18484.85933,3656
-18486.13711,3657
-18484.80057,3658
-18483.98276,3659
-18487.06523,366
-18484.69747,3660
-18484.44425,3661
-18484.35658,3662
-18484.94611,3663
-18483.94909,3664
-18484.67343,3665
-18484.53727,3666
-18484.91297,3667
-18484.74227,3668
-18484.54586,3669
-18484.71823,367
-18486.8412,3670
-18485.47514,3671
-18483.60612,3672
-18486.97997,3673
-18484.73711,3674
-18482.05699,3675
-18482.60715,3676
-18485.33928,3677
-18485.37027,3678
-18486.85491,3679
-18485.55272,368
-18485.67718,3680
-18487.44382,3681
-18484.76937,3682
-18486.25774,3683
-18482.97842,3684
-18485.11936,3685
-18483.79456,3686
-18485.83668,3687
-18484.57554,3688
-18482.74133,3689
-18484.53191,369
-18485.85533,3690
-18484.63687,3691
-18485.00972,3692
-18485.15029,3693
-18485.59362,3694
-18486.23781,3695
-18486.00699,3696
-18484.4996,3697
-18485.23038,3698
-18487.40577,3699
-18486.70783,37
-18485.93686,370
-18485.00905,3700
-18484.86776,3701
-18484.96843,3702
-18486.45356,3703
-18485.18328,3704
-18483.02756,3705
-18485.75107,3706
-18486.02518,3707
-18484.02538,3708
-18485.14377,3709
-18484.61498,371
-18486.66024,3710
-18482.49774,3711
-18486.168,3712
-18483.26217,3713
-18484.62312,3714
-18484.11663,3715
-18485.13281,3716
-18485.8219,3717
-18484.49214,3718
-18488.1905,3719
-18485.50616,372
-18484.22653,3720
-18483.60843,3721
-18485.42394,3722
-18485.84848,3723
-18483.0731,3724
-18484.37956,3725
-18484.19061,3726
-18486.38903,3727
-18485.72869,3728
-18486.21096,3729
-18483.40809,373
-18482.90913,3730
-18482.66884,3731
-18484.71095,3732
-18485.27962,3733
-18483.53616,3734
-18484.82627,3735
-18484.86653,3736
-18488.03062,3737
-18486.14391,3738
-18484.14812,3739
-18483.34802,374
-18484.92291,3740
-18485.15541,3741
-18485.63484,3742
-18482.61875,3743
-18484.38298,3744
-18486.48669,3745
-18483.73086,3746
-18484.47661,3747
-18484.51366,3748
-18485.60392,3749
-18485.71083,375
-18482.28488,3750
-18485.29841,3751
-18486.92628,3752
-18484.40566,3753
-18487.04165,3754
-18483.36638,3755
-18486.05847,3756
-18485.86858,3757
-18486.87274,3758
-18485.50067,3759
-18483.44437,376
-18487.09043,3760
-18485.49836,3761
-18486.8459,3762
-18486.37625,3763
-18486.23395,3764
-18485.78876,3765
-18485.80738,3766
-18484.0575,3767
-18486.44444,3768
-18485.38166,3769
-18484.83002,377
-18486.17499,3770
-18483.5525,3771
-18485.60444,3772
-18486.95269,3773
-18486.01637,3774
-18483.95094,3775
-18485.71544,3776
-18486.84135,3777
-18485.13968,3778
-18485.01293,3779
-18486.06102,378
-18487.15643,3780
-18486.13231,3781
-18485.09609,3782
-18484.63988,3783
-18484.73047,3784
-18485.69248,3785
-18486.3519,3786
-18487.05297,3787
-18484.14241,3788
-18488.04946,3789
-18484.35095,379
-18484.97596,3790
-18486.71585,3791
-18482.97095,3792
-18483.5909,3793
-18483.22955,3794
-18485.75891,3795
-18485.62849,3796
-18485.32122,3797
-18484.97777,3798
-18486.31679,3799
-18484.49679,38
-18485.6783,380
-18484.73336,3800
-18484.44876,3801
-18484.02672,3802
-18486.20078,3803
-18485.97846,3804
-18485.84673,3805
-18482.12974,3806
-18485.07799,3807
-18486.19445,3808
-18484.34077,3809
-18483.44307,381
-18485.9268,3810
-18483.61034,3811
-18486.45412,3812
-18487.58293,3813
-18485.23274,3814
-18485.96785,3815
-18485.52112,3816
-18486.77235,3817
-18484.78671,3818
-18486.8315,3819
-18486.58406,382
-18483.31484,3820
-18484.46955,3821
-18486.14781,3822
-18484.51253,3823
-18484.80129,3824
-18485.25876,3825
-18485.56496,3826
-18484.46242,3827
-18487.01301,3828
-18485.74151,3829
-18485.2895,383
-18483.77622,3830
-18484.24949,3831
-18485.93362,3832
-18485.92182,3833
-18485.12571,3834
-18486.00158,3835
-18485.49461,3836
-18485.06448,3837
-18485.87784,3838
-18486.15702,3839
-18484.38898,384
-18483.2187,3840
-18485.90106,3841
-18485.23169,3842
-18484.78772,3843
-18484.384,3844
-18485.21636,3845
-18485.5264,3846
-18485.31907,3847
-18484.81247,3848
-18484.69897,3849
-18486.27909,385
-18486.66009,3850
-18485.82674,3851
-18485.43537,3852
-18484.97949,3853
-18484.30519,3854
-18481.46065,3855
-18486.75003,3856
-18484.96986,3857
-18484.40006,3858
-18486.80855,3859
-18482.122,386
-18483.38793,3860
-18484.53586,3861
-18484.37648,3862
-18485.41045,3863
-18485.27931,3864
-18484.14951,3865
-18485.414,3866
-18486.61483,3867
-18485.25945,3868
-18485.61251,3869
-18484.22835,387
-18484.69763,3870
-18485.48375,3871
-18485.47315,3872
-18484.75337,3873
-18484.89511,3874
-18486.35546,3875
-18485.12423,3876
-18484.08588,3877
-18485.83905,3878
-18485.68888,3879
-18485.9525,388
-18485.58584,3880
-18485.34964,3881
-18485.47687,3882
-18487.03103,3883
-18484.08398,3884
-18485.84875,3885
-18485.88839,3886
-18485.82431,3887
-18486.51134,3888
-18484.67909,3889
-18486.47226,389
-18485.50601,3890
-18484.49361,3891
-18488.58169,3892
-18484.73875,3893
-18485.73231,3894
-18485.73503,3895
-18485.39154,3896
-18485.29973,3897
-18485.93179,3898
-18485.30287,3899
-18484.73487,39
-18486.98407,390
-18485.20242,3900
-18483.8133,3901
-18485.84347,3902
-18483.29732,3903
-18486.33788,3904
-18487.79228,3905
-18485.2951,3906
-18484.60838,3907
-18485.12645,3908
-18487.893,3909
-18486.23673,391
-18486.07987,3910
-18485.28814,3911
-18484.46112,3912
-18483.96662,3913
-18484.60067,3914
-18487.24483,3915
-18485.44512,3916
-18485.84553,3917
-18484.98912,3918
-18485.49353,3919
-18483.34668,392
-18484.96081,3920
-18485.3243,3921
-18485.25151,3922
-18486.59687,3923
-18485.60333,3924
-18485.22535,3925
-18485.13228,3926
-18485.91549,3927
-18488.23219,3928
-18484.52205,3929
-18485.71473,393
-18484.40918,3930
-18485.16235,3931
-18484.64417,3932
-18486.30258,3933
-18486.67571,3934
-18483.11683,3935
-18485.1418,3936
-18484.97051,3937
-18483.50783,3938
-18484.07239,3939
-18483.83747,394
-18485.24349,3940
-18484.43018,3941
-18486.15281,3942
-18486.94096,3943
-18484.85353,3944
-18484.7519,3945
-18485.0401,3946
-18485.50223,3947
-18484.88488,3948
-18484.30524,3949
-18485.08796,395
-18485.36094,3950
-18483.19984,3951
-18485.59467,3952
-18486.24532,3953
-18484.55284,3954
-18486.00292,3955
-18484.89333,3956
-18487.46281,3957
-18486.0084,3958
-18482.68717,3959
-18484.62972,396
-18485.48719,3960
-18483.77222,3961
-18485.01614,3962
-18486.3045,3963
-18483.55537,3964
-18486.2154,3965
-18487.41481,3966
-18486.83976,3967
-18484.13145,3968
-18487.35138,3969
-18485.16951,397
-18486.3028,3970
-18484.96547,3971
-18485.66135,3972
-18484.26738,3973
-18485.16205,3974
-18488.56297,3975
-18486.55375,3976
-18488.331,3977
-18483.26646,3978
-18483.7316,3979
-18485.10706,398
-18487.22591,3980
-18485.08146,3981
-18485.94003,3982
-18484.69648,3983
-18483.85124,3984
-18483.54357,3985
-18484.87963,3986
-18485.83683,3987
-18484.56133,3988
-18484.89203,3989
-18485.41152,399
-18485.85906,3990
-18487.1686,3991
-18484.52232,3992
-18484.73337,3993
-18486.14668,3994
-18484.56323,3995
-18484.8441,3996
-18485.04521,3997
-18484.43105,3998
-18484.95718,3999
-18485.70088,4
-18483.54502,40
-18487.98942,400
-18486.05768,4000
-18485.09627,4001
-18485.91808,4002
-18483.74644,4003
-18487.5294,4004
-18485.8567,4005
-18484.26469,4006
-18484.74324,4007
-18483.60507,4008
-18486.56317,4009
-18485.07044,401
-18484.72927,4010
-18482.09907,4011
-18484.45069,4012
-18485.74582,4013
-18484.32173,4014
-18486.06924,4015
-18485.27071,4016
-18485.0599,4017
-18484.57117,4018
-18485.26794,4019
-18485.80978,402
-18484.05003,4020
-18487.03493,4021
-18484.59103,4022
-18484.90126,4023
-18484.52939,4024
-18486.95724,4025
-18484.64808,4026
-18484.86232,4027
-18485.07015,4028
-18485.26285,4029
-18486.04129,403
-18484.72272,4030
-18486.51652,4031
-18485.20139,4032
-18486.58867,4033
-18487.58891,4034
-18484.29724,4035
-18484.0673,4036
-18484.81872,4037
-18486.45688,4038
-18485.67623,4039
-18482.29385,404
-18485.50535,4040
-18484.19876,4041
-18484.0935,4042
-18484.86233,4043
-18484.85162,4044
-18486.95655,4045
-18486.24201,4046
-18485.12208,4047
-18485.75508,4048
-18486.09797,4049
-18484.45808,405
-18486.25704,4050
-18483.69949,4051
-18485.63767,4052
-18484.41059,4053
-18485.9992,4054
-18486.82542,4055
-18486.77748,4056
-18485.45903,4057
-18486.47992,4058
-18484.33123,4059
-18484.14611,406
-18485.06548,4060
-18485.7525,4061
-18484.97924,4062
-18487.83419,4063
-18486.02127,4064
-18484.27327,4065
-18484.64717,4066
-18486.28737,4067
-18483.7624,4068
-18485.48421,4069
-18484.51933,407
-18484.65139,4070
-18484.83284,4071
-18486.60094,4072
-18485.3828,4073
-18482.9063,4074
-18484.02849,4075
-18487.16167,4076
-18483.60296,4077
-18485.72063,4078
-18486.90839,4079
-18485.21169,408
-18485.08707,4080
-18483.59635,4081
-18486.23134,4082
-18487.80353,4083
-18484.49607,4084
-18486.95006,4085
-18486.62225,4086
-18484.94439,4087
-18485.45,4088
-18484.60785,4089
-18485.37468,409
-18487.83984,4090
-18484.17813,4091
-18484.36056,4092
-18485.7749,4093
-18486.06106,4094
-18486.63401,4095
-18484.38894,4096
-18487.54934,4097
-18484.97997,4098
-18486.00726,4099
-18486.22762,41
-18486.95459,410
-18485.79232,4100
-18487.28307,4101
-18485.95326,4102
-18482.29069,4103
-18484.17537,4104
-18486.21044,4105
-18487.14759,4106
-18486.09699,4107
-18485.69517,4108
-18484.88508,4109
-18484.60819,411
-18484.82477,4110
-18485.5192,4111
-18483.81566,4112
-18484.82308,4113
-18485.1435,4114
-18483.8682,4115
-18483.68084,4116
-18484.23702,4117
-18486.41,4118
-18485.50474,4119
-18484.93091,412
-18485.33538,4120
-18483.93141,4121
-18485.57648,4122
-18485.84015,4123
-18485.23991,4124
-18482.79676,4125
-18485.22655,4126
-18486.8924,4127
-18485.86311,4128
-18482.81644,4129
-18486.69411,413
-18484.0152,4130
-18484.8646,4131
-18485.52718,4132
-18484.9764,4133
-18485.32598,4134
-18485.23853,4135
-18484.80014,4136
-18484.98134,4137
-18486.82957,4138
-18482.58406,4139
-18483.44793,414
-18484.72461,4140
-18484.93296,4141
-18482.5948,4142
-18483.9279,4143
-18484.04183,4144
-18484.52092,4145
-18486.219,4146
-18485.21367,4147
-18485.10769,4148
-18486.27815,4149
-18485.18679,415
-18485.6632,4150
-18483.06154,4151
-18484.33228,4152
-18485.95145,4153
-18482.12428,4154
-18484.28006,4155
-18483.40057,4156
-18486.0846,4157
-18485.16079,4158
-18485.28649,4159
-18485.70834,416
-18485.55634,4160
-18485.28551,4161
-18485.47752,4162
-18484.20173,4163
-18485.33693,4164
-18485.09937,4165
-18486.70028,4166
-18485.9537,4167
-18484.26412,4168
-18485.0427,4169
-18485.83869,417
-18486.68383,4170
-18485.12302,4171
-18485.83455,4172
-18487.88795,4173
-18484.0912,4174
-18483.35538,4175
-18485.07139,4176
-18485.24811,4178
-18485.73892,4179
-18484.38042,418
-18485.75539,4180
-18484.75982,4181
-18484.93682,4182
-18486.88933,4183
-18484.77377,4184
-18484.16984,4185
-18482.79742,4186
-18485.53355,4187
-18483.87357,4188
-18483.20283,4189
-18485.74703,419
-18484.69283,4190
-18484.19768,4191
-18486.88805,4192
-18484.96749,4193
-18483.75103,4194
-18485.33951,4195
-18484.9861,4196
-18486.06256,4197
-18483.91006,4198
-18486.16057,4199
-18486.59479,42
-18485.34161,420
-18485.64197,4200
-18484.16112,4201
-18484.17376,4202
-18485.24884,4203
-18485.95704,4204
-18485.47161,4205
-18484.8279,4206
-18486.11344,4207
-18485.87036,4208
-18484.46212,4209
-18485.70847,421
-18486.67782,4210
-18486.55107,4211
-18486.22606,4212
-18487.0152,4213
-18485.53456,4214
-18486.58841,4215
-18485.56282,4216
-18484.09931,4217
-18485.38206,4218
-18484.57519,4219
-18483.45383,422
-18485.58283,4220
-18487.2223,4221
-18484.74906,4222
-18486.19771,4223
-18485.39383,4224
-18486.16218,4225
-18486.8933,4226
-18485.07552,4227
-18485.95667,4228
-18487.13493,4229
-18482.02884,423
-18484.48948,4230
-18485.57728,4231
-18485.67443,4232
-18483.88496,4233
-18485.16593,4234
-18483.63003,4235
-18484.41092,4236
-18486.59144,4237
-18486.10728,4238
-18486.96498,4239
-18485.24781,424
-18485.17715,4240
-18487.31917,4241
-18481.6902,4242
-18485.90133,4243
-18485.84086,4244
-18485.23677,4245
-18483.84993,4246
-18485.71487,4247
-18484.71509,4248
-18485.20595,4249
-18486.46806,425
-18484.97558,4250
-18485.54303,4251
-18486.60403,4252
-18485.96736,4253
-18486.25138,4254
-18485.53852,4255
-18485.09379,4256
-18485.80342,4257
-18485.68969,4258
-18485.5191,4259
-18486.84928,426
-18485.73927,4260
-18484.71339,4261
-18485.70771,4262
-18485.33737,4263
-18483.39207,4264
-18484.30363,4265
-18485.5856,4266
-18486.53884,4267
-18485.84295,4268
-18484.99496,4269
-18485.86882,427
-18484.38375,4270
-18486.84597,4271
-18482.90616,4272
-18486.16366,4273
-18485.71853,4274
-18485.51791,4275
-18484.65428,4276
-18485.87948,4277
-18486.17183,4278
-18484.24824,4279
-18485.99738,428
-18483.41887,4280
-18486.08822,4281
-18484.05999,4282
-18481.88769,4283
-18486.8716,4284
-18487.05502,4285
-18483.9025,4286
-18486.17845,4287
-18486.47573,4288
-18485.44098,4289
-18483.36285,429
-18487.00772,4290
-18484.84291,4291
-18485.50838,4292
-18485.71724,4293
-18485.92356,4294
-18487.59572,4295
-18486.95573,4296
-18484.05292,4297
-18484.42224,4298
-18485.55722,4299
-18485.85138,43
-18486.53443,430
-18485.04174,4300
-18485.61619,4301
-18487.6355,4302
-18484.97939,4303
-18488.16499,4304
-18485.72453,4305
-18485.91944,4306
-18486.02455,4307
-18484.37302,4308
-18485.5842,4309
-18485.0066,431
-18484.65089,4310
-18484.2171,4311
-18485.69314,4312
-18484.24494,4313
-18485.55437,4314
-18485.69069,4315
-18486.14082,4316
-18484.2717,4317
-18481.9382,4318
-18483.30743,4319
-18487.35846,432
-18485.13461,4320
-18486.2865,4321
-18485.12707,4322
-18486.85013,4323
-18486.25964,4324
-18484.68631,4325
-18483.06709,4326
-18486.01521,4327
-18484.97984,4328
-18485.10122,4329
-18485.23473,433
-18486.83041,4330
-18486.18969,4331
-18485.50911,4332
-18482.61731,4333
-18486.13262,4334
-18484.23769,4335
-18486.64956,4336
-18484.64237,4337
-18484.46998,4338
-18486.55752,4339
-18485.04462,434
-18484.57364,4340
-18486.08443,4341
-18487.21275,4342
-18485.70743,4343
-18485.74421,4344
-18483.69839,4345
-18486.10688,4346
-18484.86246,4347
-18484.3369,4348
-18486.95339,4349
-18485.24156,435
-18486.58794,4350
-18484.65455,4351
-18486.53676,4352
-18482.97137,4353
-18487.59188,4354
-18485.10438,4355
-18484.06207,4356
-18484.0108,4357
-18484.33556,4358
-18486.73478,4359
-18485.16849,436
-18486.13563,4360
-18483.92867,4361
-18484.79756,4362
-18484.79451,4363
-18484.0313,4364
-18485.33119,4365
-18484.47717,4366
-18484.46314,4367
-18485.38044,4368
-18484.0478,4369
-18483.44677,437
-18487.33786,4370
-18485.02877,4371
-18484.97197,4372
-18484.57567,4373
-18484.75025,4374
-18485.21505,4375
-18485.23278,4376
-18485.38963,4377
-18485.38825,4378
-18484.73489,4379
-18485.16936,438
-18485.54806,4380
-18484.05537,4381
-18482.45587,4382
-18484.93302,4383
-18485.58656,4384
-18486.5907,4385
-18486.79642,4386
-18485.81105,4387
-18485.59978,4388
-18485.6512,4389
-18484.89273,439
-18484.17328,4390
-18484.31763,4391
-18483.39677,4392
-18485.15945,4393
-18486.23097,4394
-18484.45036,4395
-18483.64416,4396
-18486.66893,4397
-18484.52914,4398
-18486.47792,4399
-18483.88366,44
-18486.77359,440
-18484.71095,4400
-18485.29392,4401
-18482.64354,4402
-18482.70065,4403
-18483.76812,4404
-18484.96774,4405
-18485.53168,4406
-18485.75237,4407
-18487.3784,4408
-18483.29326,4409
-18484.13087,441
-18487.57204,4410
-18485.60678,4411
-18485.2575,4412
-18486.44169,4413
-18483.79918,4414
-18486.76112,4415
-18485.90866,4416
-18486.00979,4417
-18484.53011,4418
-18487.34169,4419
-18485.84409,442
-18485.15562,4420
-18486.44765,4421
-18485.66379,4422
-18485.46795,4423
-18484.30029,4424
-18484.44318,4425
-18485.02588,4426
-18482.37188,4427
-18486.10612,4428
-18484.51735,4429
-18486.01789,443
-18485.52453,4430
-18484.8184,4431
-18485.82068,4432
-18485.80033,4433
-18485.12403,4434
-18484.66196,4435
-18485.49356,4436
-18486.43023,4437
-18486.21916,4438
-18484.56185,4439
-18485.8951,444
-18486.4221,4440
-18485.32038,4441
-18485.22518,4442
-18486.25828,4443
-18484.47346,4444
-18484.03977,4445
-18485.72106,4446
-18486.95854,4447
-18484.42671,4448
-18485.0394,4449
-18484.06719,445
-18486.05787,4450
-18486.49872,4451
-18485.58887,4452
-18482.48089,4453
-18485.25599,4454
-18484.75253,4455
-18485.15202,4456
-18485.67171,4457
-18484.7502,4458
-18484.83487,4459
-18482.38024,446
-18483.80913,4460
-18483.77619,4461
-18484.86519,4462
-18485.09937,4463
-18482.59143,4464
-18485.71623,4465
-18483.72566,4466
-18484.93489,4467
-18486.4263,4468
-18486.80294,4469
-18485.54766,447
-18484.10136,4470
-18485.08486,4471
-18486.16686,4472
-18486.59834,4473
-18483.70427,4474
-18485.12789,4475
-18483.97622,4476
-18485.98314,4477
-18484.08299,4478
-18484.78005,4479
-18485.91666,448
-18486.35441,4480
-18485.85648,4481
-18484.70577,4482
-18487.28005,4483
-18484.56586,4484
-18487.01509,4485
-18484.92133,4486
-18485.25463,4487
-18484.20332,4488
-18487.17817,4489
-18482.86569,449
-18485.42603,4490
-18487.41054,4491
-18484.74896,4492
-18486.36251,4493
-18483.62979,4494
-18484.51789,4495
-18484.40408,4496
-18484.18133,4497
-18484.30394,4498
-18483.55451,4499
-18486.44946,45
-18485.08305,450
-18486.39862,4500
-18485.40006,4501
-18486.57738,4502
-18485.54961,4503
-18484.87453,4504
-18484.67954,4505
-18485.05968,4506
-18484.69064,4507
-18484.94516,4508
-18486.93838,4509
-18486.52129,451
-18484.28217,4510
-18486.59658,4511
-18486.4752,4512
-18486.29779,4513
-18485.43352,4514
-18486.1456,4515
-18486.53661,4516
-18483.47454,4517
-18486.80765,4518
-18484.85884,4519
-18485.63955,452
-18486.43856,4520
-18486.41063,4521
-18484.9699,4522
-18483.77913,4523
-18486.32092,4524
-18484.19978,4525
-18485.3471,4526
-18487.27787,4527
-18484.42784,4528
-18486.13092,4529
-18486.77695,453
-18485.3836,4530
-18484.9937,4531
-18486.42861,4532
-18486.48506,4533
-18485.92072,4534
-18484.46476,4535
-18485.90802,4536
-18485.53607,4537
-18486.93541,4538
-18486.47412,4539
-18486.01501,454
-18485.75093,4540
-18485.71126,4541
-18487.131,4542
-18485.82175,4543
-18484.47681,4544
-18486.85168,4545
-18485.97894,4546
-18485.64078,4547
-18483.65273,4548
-18484.4419,4549
-18487.3067,455
-18486.45495,4550
-18485.35641,4551
-18485.37186,4552
-18487.1157,4553
-18482.82116,4554
-18484.32037,4555
-18485.65482,4556
-18484.44329,4557
-18486.63777,4558
-18486.22864,4559
-18487.41467,456
-18486.00005,4560
-18483.17877,4561
-18485.67074,4562
-18485.80328,4563
-18484.8161,4564
-18486.7648,4565
-18484.85081,4566
-18484.68239,4567
-18484.41405,4568
-18485.3215,4569
-18485.50199,457
-18484.01837,4570
-18483.3008,4571
-18487.4116,4572
-18485.8252,4573
-18484.19189,4574
-18484.37303,4575
-18486.07078,4576
-18484.2924,4577
-18484.58719,4578
-18484.90471,4579
-18485.30955,458
-18484.56374,4580
-18484.15154,4581
-18484.72283,4582
-18483.30216,4583
-18486.56341,4584
-18485.11431,4585
-18486.70274,4586
-18485.05189,4587
-18487.76363,4588
-18483.51464,4589
-18485.47311,459
-18485.53291,4590
-18485.89141,4591
-18483.20972,4592
-18483.0211,4593
-18484.17993,4594
-18485.10349,4595
-18484.95823,4596
-18485.79256,4597
-18485.92422,4598
-18485.64508,4599
-18484.21374,46
-18485.73983,460
-18483.16804,4600
-18485.87548,4601
-18485.63591,4602
-18485.01775,4603
-18485.72134,4604
-18485.25984,4605
-18486.0089,4606
-18485.43082,4607
-18484.15956,4608
-18485.50931,4609
-18484.77104,461
-18487.13953,4610
-18485.73864,4611
-18485.29789,4612
-18486.70253,4613
-18485.43,4614
-18487.60646,4615
-18486.00654,4616
-18484.97961,4617
-18485.53403,4618
-18487.34339,4619
-18484.31699,462
-18484.15837,4620
-18485.48097,4621
-18485.21781,4622
-18483.8987,4623
-18484.88325,4624
-18484.11575,4625
-18484.14546,4626
-18486.19542,4627
-18485.09864,4628
-18484.88923,4629
-18484.36287,463
-18487.30452,4630
-18485.70668,4631
-18485.95824,4632
-18484.06427,4633
-18485.30907,4634
-18484.75662,4635
-18484.10582,4636
-18484.95963,4637
-18484.86304,4638
-18485.23224,4639
-18486.82326,464
-18484.98215,4640
-18483.28685,4641
-18482.71712,4642
-18486.15079,4643
-18486.02514,4644
-18484.92129,4645
-18485.79208,4646
-18486.64375,4647
-18483.725,4648
-18487.65691,4649
-18485.74871,465
-18485.39562,4650
-18486.09926,4651
-18485.26498,4652
-18486.02583,4653
-18483.86532,4654
-18487.83927,4655
-18484.86599,4656
-18486.09575,4657
-18484.68011,4658
-18485.31611,4659
-18485.10323,466
-18486.41893,4660
-18485.1028,4661
-18484.41565,4662
-18486.95395,4663
-18484.98241,4664
-18484.84725,4665
-18484.79419,4666
-18484.13283,4667
-18485.36122,4668
-18485.31396,4669
-18483.14509,467
-18486.14449,4670
-18483.38984,4671
-18486.41827,4672
-18485.29085,4673
-18483.61928,4674
-18486.1593,4675
-18483.41385,4676
-18486.47656,4677
-18484.31846,4678
-18484.45743,4679
-18485.67831,468
-18483.65934,4680
-18484.97841,4681
-18485.98665,4682
-18485.27682,4683
-18486.96314,4684
-18486.12188,4685
-18484.69781,4686
-18485.62275,4687
-18486.07881,4688
-18486.03263,4689
-18486.98429,469
-18487.12564,4690
-18484.98921,4691
-18484.62988,4692
-18485.53991,4693
-18485.16585,4694
-18484.34513,4695
-18484.16465,4696
-18483.46452,4697
-18484.82428,4698
-18485.31295,4699
-18485.88825,47
-18485.3683,470
-18487.33263,4700
-18485.97175,4701
-18486.70189,4702
-18486.11091,4703
-18484.83047,4704
-18485.08432,4705
-18486.72597,4706
-18484.22707,4707
-18486.80503,4708
-18485.88015,4709
-18484.14106,471
-18486.37979,4710
-18485.69703,4711
-18483.93974,4712
-18486.09627,4713
-18486.48179,4714
-18485.06459,4715
-18484.89948,4716
-18485.50951,4717
-18484.72525,4718
-18486.16531,4719
-18484.28033,472
-18485.82459,4720
-18485.35322,4721
-18482.18552,4722
-18485.28727,4723
-18485.42156,4724
-18484.6134,4725
-18486.92622,4726
-18485.61279,4727
-18486.21228,4728
-18486.19686,4729
-18484.72843,473
-18486.84121,4730
-18486.53485,4731
-18486.51171,4732
-18487.09166,4733
-18485.78811,4734
-18485.9962,4735
-18484.67622,4736
-18485.67149,4737
-18484.76008,4738
-18486.91744,4739
-18484.50578,474
-18486.11438,4740
-18485.34186,4741
-18484.76279,4742
-18484.64291,4743
-18481.92295,4744
-18487.01375,4745
-18483.74772,4746
-18486.3807,4747
-18484.86536,4748
-18482.96892,4749
-18484.84231,475
-18484.49468,4750
-18483.53687,4751
-18486.85206,4752
-18485.13596,4753
-18485.34005,4754
-18484.68202,4755
-18485.10898,4756
-18486.04459,4757
-18485.9941,4758
-18485.87967,4759
-18486.45582,476
-18483.08855,4760
-18486.38281,4761
-18482.83069,4762
-18485.62562,4763
-18484.41446,4764
-18485.78111,4765
-18484.89144,4766
-18485.17695,4767
-18486.11944,4768
-18484.66232,4769
-18483.26724,477
-18485.60482,4770
-18485.75495,4771
-18484.84343,4772
-18486.32592,4773
-18484.34547,4774
-18484.23689,4775
-18485.06545,4776
-18485.0665,4777
-18484.44477,4778
-18485.43641,4779
-18485.39471,478
-18485.11351,4780
-18485.66354,4781
-18484.56501,4782
-18487.70724,4783
-18485.50697,4784
-18486.28069,4785
-18484.346,4786
-18486.52751,4787
-18482.75698,4788
-18484.97197,4789
-18483.98591,479
-18486.48874,4790
-18484.04508,4791
-18487.60395,4792
-18486.42538,4793
-18485.01717,4794
-18486.23988,4795
-18485.8417,4796
-18483.05113,4797
-18484.60087,4798
-18484.60342,4799
-18486.22124,48
-18484.87186,480
-18485.47002,4800
-18486.01192,4801
-18483.22248,4802
-18487.03494,4803
-18486.0364,4804
-18484.3373,4805
-18483.08774,4806
-18486.56575,4807
-18486.17245,4808
-18484.03342,4809
-18484.34577,481
-18485.47373,4810
-18485.59323,4811
-18484.40839,4812
-18486.59408,4813
-18483.8876,4814
-18486.15594,4815
